recipientGaugeAddr,poolAddress,symbol,voteWeight,voteWeightNoBoost,distribution,pctDistribution,boost,staticBoost,dynamicBoost,cap,bonus
0x2eB5661002b68EBE887d29d415c3A3b52536912C,0x4a2f6ae7f3e5d715689530873ec35593dc28951b,wstETH/rETH/cbETH,4.501895805673652,0.44600906586914,26487.228868039492,12.87570406603681,10.093731608125019,1.75,9.343731608125019,20%,0.0
0xcf9f895296F5e1D66a7D4dcf1d92e1B435E9f999,0x32df62dc3aed2cd6224193052ce665dc18165841,RDNT-WETH,23.076241330156712,1.6066356284487573,20571.48,10.0,14.363083278837369,1.5,13.863083278837369,10%,0.0
0x40F6bE0b26B229C4C3b2C3344e91f8eEe22a62fF,0x451b0afd69ace11ec0ac339033d54d2543b088a8,plsRDNT-Stable,5.1916176865935375,0.46223261973893753,20571.48,10.0,11.231612536401455,1.75,10.481612536401455,10%,0.0
0xd6B875d62c2661eaB66472F36c672e4B512f1135,0xade4a71bb62bec25154cfc7e6ff49a513b491e81,rETH-WETH-BPT,4.16742147921205,0.862866009328761,18267.785895558114,8.880151498850893,4.829743475993407,1.75,4.079743475993407,20%,0.0
0xcF853F14EF6111435Cb39c0C43C66366cc6300F1,0x2e8ea681fd59c9dc5f32b29de31f782724ef4dcb,50GOLD-25USDC-25WSTETH,6.413466118768678,5.60776059690284,16457.184,8.000000000000002,1.14367687563389,1.0,1.1436768756338898,8%,0.0
0xa14453084318277b11d38FbE05D857A4f647442B,0x423a1323c871abc9d89eb06855bf5347048fc4a5,4POOL-BPT,0.9212549193701969,0.2325977050805565,15333.549321987193,7.45379006371306,3.960722308292487,1.5,3.4607223082924867,10%,11250.0
0xeF767E740D83d410794519c2F93Db32e44359a5C,0xb3028ca124b80cfe6e9ca57b70ef2f0ccc41ebd4,50MAGIC-50USDC,2.3558694335417614,0.4285827757363943,12512.864757048059,6.082627383663237,5.496883138837971,1.0,5.496883138837971,10%,0.0
0xfC745035F31BCbaEb2D1a89aA9171495c671F6cE,0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54,ankrETH/wstETH-BPT,2.471608275609012,0.6277178943595729,11314.197444791369,5.499943341359673,3.9374507208061384,1.75,3.187450720806139,20%,0.0
0x050fBe33699E56B577c3D6f090eCE9870A0966bd,0x2ce4457acac29da4736ae6f5cd9f583a6b335c27,sFRAX/4POOL,0.9998532006215721,0.6665688004143814,11024.823563478383,5.359275834056851,1.5,1.5,1.0,10%,5625.0
0x260cbb867359a1084eC97de4157d06ca74e89415,0x9791d590788598535278552eecd4b211bfc790cb,wstETH-WETH-BPT,2.3124203331848863,0.15524682828981828,10928.799018827574,5.312597352658912,14.895121263720814,1.75,14.145121263720814,20%,0.0
