recipientGaugeAddr,poolAddress,symbol,voteWeight,voteWeightNoBoost,distribution,pctDistribution,boost,staticBoost,dynamicBoost,cap,bonus
0x050fBe33699E56B577c3D6f090eCE9870A0966bd,0x2ce4457acac29da4736ae6f5cd9f583a6b335c27,sFRAX/4POOL,0.6267689147645633,0.14581364039370498,11876.09990463277,11.546266372859085,4.298424434588234,1.5,3.7984244345882336,10%,10000.0
0x2eB5661002b68EBE887d29d415c3A3b52536912C,0x4a2f6ae7f3e5d715689530873ec35593dc28951b,wstETH/rETH/cbETH,3.478659989477639,0.5082943574192922,11253.943464001775,10.94138901018945,6.843790293363598,1.75,6.093790293363598,20%,0.0
0x40F6bE0b26B229C4C3b2C3344e91f8eEe22a62fF,0x451b0afd69ace11ec0ac339033d54d2543b088a8,plsRDNT-Stable,5.119043359076721,0.44768750170411326,10285.6625,10.0,11.434412038735028,1.75,10.684412038735028,10%,0.0
0xcf9f895296F5e1D66a7D4dcf1d92e1B435E9f999,0x32df62dc3aed2cd6224193052ce665dc18165841,RDNT-WETH,40.94567017835826,2.4652972939211253,10285.6625,10.0,16.60881642117613,1.5,16.10881642117613,10%,0.0
0x260cbb867359a1084eC97de4157d06ca74e89415,0x9791d590788598535278552eecd4b211bfc790cb,wstETH-WETH-BPT,3.513383516100729,0.22871931757801367,8558.732777894322,8.32103209481579,15.361114020910595,1.75,14.611114020910595,20%,0.0
0xcF853F14EF6111435Cb39c0C43C66366cc6300F1,0x2e8ea681fd59c9dc5f32b29de31f782724ef4dcb,50GOLD-25USDC-25WSTETH,7.0716339428148425,5.785695528909944,8228.53,8.0,1.2222616809818847,1.0,1.2222616809818847,8%,0.0
0xeF767E740D83d410794519c2F93Db32e44359a5C,0xb3028ca124b80cfe6e9ca57b70ef2f0ccc41ebd4,50MAGIC-50USDC,2.7847735817921566,0.4686867012654816,8191.070659927065,7.963581013791835,5.941652652556824,1.0,5.941652652556824,10%,0.0
0xd6B875d62c2661eaB66472F36c672e4B512f1135,0xade4a71bb62bec25154cfc7e6ff49a513b491e81,rETH-WETH-BPT,3.3307284056017057,0.6693509623751019,7269.273102592484,7.067384432060146,4.9760567965467075,1.75,4.2260567965467075,20%,0.0
0xfC745035F31BCbaEb2D1a89aA9171495c671F6cE,0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54,ankrETH/wstETH-BPT,2.693114068803096,0.4954661804932917,6154.982602042462,5.9840409910809935,5.4355154293715895,1.75,4.6855154293715895,20%,0.0
0xd956246EA5b06DEa930F0A7feC1FFf000436e3f2,0x8bc65eed474d1a00555825c91feab6a8255c2107,DOLA/USDC BPT,1.57176881479194,1.5310432241339074,4108.266030527412,3.994167639204001,1.0265998960813603,1.0,1.02659989608136,10%,0.0
